run_id,facility_id,drug_id,factor,factor_value,weight_contribution
L2-2026-01,PKM-008,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-008,OBT-013,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-013,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-013,days_of_stock,22.3,0.2285
L2-2026-01,PKM-008,OBT-013,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-008,OBT-014,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-014,days_of_stock,25.7,0.1339
L2-2026-01,PKM-008,OBT-014,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-008,OBT-015,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-015,stockout_history,1,0.1823
L2-2026-01,PKM-008,OBT-015,days_of_stock,70.0,0.0
L2-2026-01,PKM-008,OBT-015,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-008,OBT-016,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-016,stockout_history,1,0.1823
L2-2026-01,PKM-008,OBT-016,days_of_stock,64.6,0.0
L2-2026-01,PKM-008,OBT-016,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-008,OBT-017,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-017,days_of_stock,202.5,0.0
L2-2026-01,PKM-008,OBT-017,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-018,drug_category,essential,0.6931
L2-2026-01,PKM-008,OBT-018,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-018,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-018,days_of_stock,30.0,0.0
L2-2026-01,PKM-008,OBT-018,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-022,drug_category,essential,0.6931
L2-2026-01,PKM-008,OBT-022,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-022,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-022,days_of_stock,55.0,0.0
L2-2026-01,PKM-008,OBT-022,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-023,drug_category,routine,0.0
L2-2026-01,PKM-008,OBT-023,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-023,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-023,days_of_stock,30.0,0.0
L2-2026-01,PKM-008,OBT-023,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-008,OBT-024,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-024,days_of_stock,19.5,0.3001
L2-2026-01,PKM-008,OBT-024,regional_mmr,380.2,0.4905
L2-2026-01,PKM-008,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-008,OBT-028,accessibility,2,0.1823
L2-2026-01,PKM-008,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-008,OBT-028,days_of_stock,0.0,0.6931
L2-2026-01,PKM-008,OBT-028,regional_mmr,380.2,0.4905
L2-2026-01,PKM-009,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-001,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-001,stockout_history,1,0.1823
L2-2026-01,PKM-009,OBT-001,days_of_stock,0.0,0.6931
L2-2026-01,PKM-009,OBT-001,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-002,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-002,stockout_history,1,0.1823
L2-2026-01,PKM-009,OBT-002,days_of_stock,0.0,0.6931
L2-2026-01,PKM-009,OBT-002,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-003,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-003,stockout_history,1,0.1823
L2-2026-01,PKM-009,OBT-003,days_of_stock,0.0,0.6931
L2-2026-01,PKM-009,OBT-003,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-004,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-004,days_of_stock,12.5,0.4595
L2-2026-01,PKM-009,OBT-004,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-009,OBT-005,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-005,days_of_stock,90.0,0.0
L2-2026-01,PKM-009,OBT-005,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-009,OBT-006,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-006,days_of_stock,90.0,0.0
L2-2026-01,PKM-009,OBT-006,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-009,OBT-007,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-007,days_of_stock,15.0,0.4055
L2-2026-01,PKM-009,OBT-007,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-008,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-008,days_of_stock,55.9,0.0
L2-2026-01,PKM-009,OBT-008,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-009,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-009,days_of_stock,55.4,0.0
L2-2026-01,PKM-009,OBT-009,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-010,drug_category,emergency,1.0986
L2-2026-01,PKM-009,OBT-010,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-010,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-010,days_of_stock,90.0,0.0
L2-2026-01,PKM-009,OBT-010,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-013,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-013,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-013,days_of_stock,16.5,0.3716
L2-2026-01,PKM-009,OBT-013,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-014,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-014,days_of_stock,30.0,0.0
L2-2026-01,PKM-009,OBT-014,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-009,OBT-015,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-015,stockout_history,1,0.1823
L2-2026-01,PKM-009,OBT-015,days_of_stock,0.0,0.6931
L2-2026-01,PKM-009,OBT-015,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-009,OBT-016,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-016,days_of_stock,6.0,0.5878
L2-2026-01,PKM-009,OBT-016,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-009,OBT-017,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-017,stockout_history,3,0.47
L2-2026-01,PKM-009,OBT-017,days_of_stock,0.0,0.6931
L2-2026-01,PKM-009,OBT-017,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-009,OBT-024,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-009,OBT-024,days_of_stock,97.5,0.0
L2-2026-01,PKM-009,OBT-024,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-009,OBT-026,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-026,stockout_history,2,0.3365
L2-2026-01,PKM-009,OBT-026,days_of_stock,0.0,0.6931
L2-2026-01,PKM-009,OBT-026,regional_mmr,447.1,0.5565
L2-2026-01,PKM-009,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-009,OBT-027,accessibility,1,0.4055
L2-2026-01,PKM-009,OBT-027,stockout_history,3,0.47
L2-2026-01,PKM-009,OBT-027,days_of_stock,0.0,0.6931
L2-2026-01,PKM-009,OBT-027,regional_mmr,447.1,0.5565
L2-2026-01,PKM-010,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-001,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-001,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-001,days_of_stock,66.4,0.0
L2-2026-01,PKM-010,OBT-001,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-002,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-002,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-002,days_of_stock,60.0,0.0
L2-2026-01,PKM-010,OBT-002,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-003,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-003,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-003,days_of_stock,39.2,0.0
L2-2026-01,PKM-010,OBT-003,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-004,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-004,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-004,days_of_stock,0.0,0.6931
L2-2026-01,PKM-010,OBT-004,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-005,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-005,days_of_stock,3.3,0.6366
L2-2026-01,PKM-010,OBT-005,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-006,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-006,days_of_stock,22.5,0.2231
L2-2026-01,PKM-010,OBT-006,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-010,OBT-007,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-007,days_of_stock,30.0,0.0
L2-2026-01,PKM-010,OBT-007,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-008,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-008,days_of_stock,456.0,0.0
L2-2026-01,PKM-010,OBT-008,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-009,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-009,days_of_stock,375.0,0.0
L2-2026-01,PKM-010,OBT-009,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-013,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-013,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-013,days_of_stock,33.8,0.0
L2-2026-01,PKM-010,OBT-013,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-014,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-014,days_of_stock,16.7,0.367
L2-2026-01,PKM-010,OBT-014,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-015,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-015,days_of_stock,6.0,0.5878
L2-2026-01,PKM-010,OBT-015,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-016,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-016,days_of_stock,12.0,0.47
L2-2026-01,PKM-010,OBT-016,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-017,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-017,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-017,days_of_stock,0.0,0.6931
L2-2026-01,PKM-010,OBT-017,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-018,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-018,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-018,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-018,days_of_stock,30.0,0.0
L2-2026-01,PKM-010,OBT-018,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-019,drug_category,emergency,1.0986
L2-2026-01,PKM-010,OBT-019,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-019,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-019,days_of_stock,60.0,0.0
L2-2026-01,PKM-010,OBT-019,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-020,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-020,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-020,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-020,days_of_stock,54.0,0.0
L2-2026-01,PKM-010,OBT-020,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-021,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-021,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-021,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-021,days_of_stock,60.0,0.0
L2-2026-01,PKM-010,OBT-021,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-022,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-022,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-022,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-022,days_of_stock,165.0,0.0
L2-2026-01,PKM-010,OBT-022,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-023,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-023,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-023,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-023,days_of_stock,180.0,0.0
L2-2026-01,PKM-010,OBT-023,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-024,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-024,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-024,days_of_stock,0.0,0.6931
L2-2026-01,PKM-010,OBT-024,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-010,OBT-025,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-025,days_of_stock,32.7,0.0
L2-2026-01,PKM-010,OBT-025,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-026,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-026,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-026,days_of_stock,0.0,0.6931
L2-2026-01,PKM-010,OBT-026,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-027,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-027,stockout_history,1,0.1823
L2-2026-01,PKM-010,OBT-027,days_of_stock,0.0,0.6931
L2-2026-01,PKM-010,OBT-027,regional_mmr,193.5,0.2793
L2-2026-01,PKM-010,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-010,OBT-028,accessibility,3,0.0
L2-2026-01,PKM-010,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-010,OBT-028,days_of_stock,30.0,0.0
L2-2026-01,PKM-010,OBT-028,regional_mmr,193.5,0.2793
L2-2026-01,PKM-011,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-001,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-001,stockout_history,1,0.1823
L2-2026-01,PKM-011,OBT-001,days_of_stock,94.3,0.0
L2-2026-01,PKM-011,OBT-001,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-002,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-002,stockout_history,1,0.1823
L2-2026-01,PKM-011,OBT-002,days_of_stock,96.4,0.0
L2-2026-01,PKM-011,OBT-002,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-003,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-003,stockout_history,2,0.3365
L2-2026-01,PKM-011,OBT-003,days_of_stock,52.8,0.0
L2-2026-01,PKM-011,OBT-003,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-004,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-004,stockout_history,1,0.1823
L2-2026-01,PKM-011,OBT-004,days_of_stock,40.0,0.0
L2-2026-01,PKM-011,OBT-004,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-005,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-005,days_of_stock,17.0,0.36
L2-2026-01,PKM-011,OBT-005,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-006,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-006,days_of_stock,17.0,0.36
L2-2026-01,PKM-011,OBT-006,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-008,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-008,days_of_stock,14.4,0.4187
L2-2026-01,PKM-011,OBT-008,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-009,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-009,days_of_stock,26.0,0.1252
L2-2026-01,PKM-011,OBT-009,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-012,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-012,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-012,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-012,days_of_stock,110.6,0.0
L2-2026-01,PKM-011,OBT-012,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-013,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-013,stockout_history,1,0.1823
L2-2026-01,PKM-011,OBT-013,days_of_stock,16.5,0.3716
L2-2026-01,PKM-011,OBT-013,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-014,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-014,days_of_stock,30.0,0.0
L2-2026-01,PKM-011,OBT-014,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-015,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-015,days_of_stock,120.0,0.0
L2-2026-01,PKM-011,OBT-015,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-016,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-016,days_of_stock,37.5,0.0
L2-2026-01,PKM-011,OBT-016,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-017,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-017,days_of_stock,26.0,0.1252
L2-2026-01,PKM-011,OBT-017,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-018,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-018,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-018,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-018,days_of_stock,30.0,0.0
L2-2026-01,PKM-011,OBT-018,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-024,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-024,stockout_history,1,0.1823
L2-2026-01,PKM-011,OBT-024,days_of_stock,0.0,0.6931
L2-2026-01,PKM-011,OBT-024,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-011,OBT-025,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-025,days_of_stock,26.3,0.1163
L2-2026-01,PKM-011,OBT-025,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-026,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-026,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-026,days_of_stock,17.1,0.3577
L2-2026-01,PKM-011,OBT-026,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-027,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-027,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-027,days_of_stock,30.0,0.0
L2-2026-01,PKM-011,OBT-027,regional_mmr,431.7,0.5417
L2-2026-01,PKM-011,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-011,OBT-028,accessibility,2,0.1823
L2-2026-01,PKM-011,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-011,OBT-028,days_of_stock,60.0,0.0
L2-2026-01,PKM-011,OBT-028,regional_mmr,431.7,0.5417
L2-2026-01,PKM-012,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-001,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-001,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-001,days_of_stock,32.7,0.0
L2-2026-01,PKM-012,OBT-001,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-002,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-002,days_of_stock,20.0,0.2877
L2-2026-01,PKM-012,OBT-002,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-003,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-003,days_of_stock,60.0,0.0
L2-2026-01,PKM-012,OBT-003,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-004,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-004,stockout_history,1,0.1823
L2-2026-01,PKM-012,OBT-004,days_of_stock,0.0,0.6931
L2-2026-01,PKM-012,OBT-004,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-005,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-005,days_of_stock,0.0,0.6931
L2-2026-01,PKM-012,OBT-005,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-006,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-006,days_of_stock,0.0,0.6931
L2-2026-01,PKM-012,OBT-006,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-012,OBT-007,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-007,days_of_stock,60.0,0.0
L2-2026-01,PKM-012,OBT-007,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-008,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-008,days_of_stock,60.0,0.0
L2-2026-01,PKM-012,OBT-008,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-009,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-009,days_of_stock,45.9,0.0
L2-2026-01,PKM-012,OBT-009,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-010,drug_category,emergency,1.0986
L2-2026-01,PKM-012,OBT-010,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-010,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-010,days_of_stock,60.0,0.0
L2-2026-01,PKM-012,OBT-010,regional_mmr,346.0,0.455
