facility_id,drug_id,period,closing_stock,estimated_total_cases,lead_time_days,rainy_season_access,accessibility_score,standard_daily_dose,treatment_duration_days,month,year
PKM-006,OBT-024,2023-08-01,125,153,8.0,terganggu,2,3,5,8,2023
PKM-006,OBT-024,2023-09-01,128,153,8.0,terganggu,2,3,5,9,2023
PKM-006,OBT-024,2023-10-01,87,157,8.0,terganggu,2,3,5,10,2023
PKM-006,OBT-024,2023-11-01,186,297,8.0,terganggu,2,3,5,11,2023
PKM-006,OBT-024,2023-12-01,198,171,8.0,terganggu,2,3,5,12,2023
PKM-006,OBT-024,2024-01-01,95,158,8.0,terganggu,2,3,5,1,2024
PKM-006,OBT-024,2024-02-01,199,165,8.0,terganggu,2,3,5,2,2024
PKM-006,OBT-024,2024-03-01,93,148,8.0,terganggu,2,3,5,3,2024
PKM-006,OBT-024,2024-04-01,158,131,8.0,terganggu,2,3,5,4,2024
PKM-006,OBT-024,2024-05-01,209,141,8.0,terganggu,2,3,5,5,2024
PKM-006,OBT-024,2024-06-01,99,123,8.0,terganggu,2,3,5,6,2024
PKM-006,OBT-024,2024-07-01,210,135,8.0,terganggu,2,3,5,7,2024
PKM-006,OBT-024,2024-08-01,141,163,8.0,terganggu,2,3,5,8,2024
PKM-006,OBT-024,2024-09-01,189,141,8.0,terganggu,2,3,5,9,2024
PKM-006,OBT-024,2024-10-01,156,162,8.0,terganggu,2,3,5,10,2024
PKM-006,OBT-024,2024-11-01,199,273,8.0,terganggu,2,3,5,11,2024
PKM-006,OBT-024,2024-12-01,140,196,8.0,terganggu,2,3,5,12,2024
PKM-006,OBT-024,2025-01-01,138,167,8.0,terganggu,2,3,5,1,2025
PKM-006,OBT-024,2025-02-01,82,158,8.0,terganggu,2,3,5,2,2025
PKM-006,OBT-025,2023-03-01,103,147,8.0,terganggu,2,1,30,3,2023
PKM-006,OBT-025,2023-04-01,69,113,8.0,terganggu,2,1,30,4,2023
PKM-006,OBT-025,2023-05-01,133,113,8.0,terganggu,2,1,30,5,2023
PKM-006,OBT-025,2023-06-01,100,137,8.0,terganggu,2,1,30,6,2023
PKM-006,OBT-025,2023-07-01,130,117,8.0,terganggu,2,1,30,7,2023
PKM-006,OBT-025,2023-08-01,93,127,8.0,terganggu,2,1,30,8,2023
PKM-006,OBT-025,2023-09-01,177,140,8.0,terganggu,2,1,30,9,2023
PKM-006,OBT-025,2023-10-01,113,163,8.0,terganggu,2,1,30,10,2023
PKM-006,OBT-025,2023-11-01,150,242,8.0,terganggu,2,1,30,11,2023
PKM-006,OBT-025,2023-12-01,226,179,8.0,terganggu,2,1,30,12,2023
PKM-006,OBT-025,2024-01-01,200,164,8.0,terganggu,2,1,30,1,2024
PKM-006,OBT-025,2024-02-01,183,135,8.0,terganggu,2,1,30,2,2024
PKM-006,OBT-025,2024-03-01,193,139,8.0,terganggu,2,1,30,3,2024
PKM-006,OBT-025,2024-04-01,98,98,8.0,terganggu,2,1,30,4,2024
PKM-006,OBT-025,2024-05-01,161,137,8.0,terganggu,2,1,30,5,2024
PKM-006,OBT-025,2024-06-01,128,118,8.0,terganggu,2,1,30,6,2024
PKM-006,OBT-025,2024-07-01,121,115,8.0,terganggu,2,1,30,7,2024
PKM-006,OBT-025,2024-08-01,183,123,8.0,terganggu,2,1,30,8,2024
PKM-006,OBT-025,2024-09-01,178,145,8.0,terganggu,2,1,30,9,2024
PKM-006,OBT-025,2024-10-01,91,142,8.0,terganggu,2,1,30,10,2024
PKM-006,OBT-025,2024-11-01,196,283,8.0,terganggu,2,1,30,11,2024
PKM-006,OBT-025,2024-12-01,170,183,8.0,terganggu,2,1,30,12,2024
PKM-006,OBT-025,2025-01-01,90,135,8.0,terganggu,2,1,30,1,2025
PKM-006,OBT-025,2025-02-01,157,141,8.0,terganggu,2,1,30,2,2025
PKM-006,OBT-026,2023-03-01,127,125,8.0,terganggu,2,2,14,3,2023
PKM-006,OBT-026,2023-04-01,129,98,8.0,terganggu,2,2,14,4,2023
PKM-006,OBT-026,2023-05-01,181,116,8.0,terganggu,2,2,14,5,2023
PKM-006,OBT-026,2023-06-01,95,131,8.0,terganggu,2,2,14,6,2023
PKM-006,OBT-026,2023-07-01,108,113,8.0,terganggu,2,2,14,7,2023
PKM-006,OBT-026,2023-08-01,79,131,8.0,terganggu,2,2,14,8,2023
PKM-006,OBT-026,2023-09-01,145,116,8.0,terganggu,2,2,14,9,2023
PKM-006,OBT-026,2023-10-01,149,151,8.0,terganggu,2,2,14,10,2023
PKM-006,OBT-026,2023-11-01,88,225,8.0,terganggu,2,2,14,11,2023
PKM-006,OBT-026,2023-12-01,216,180,8.0,terganggu,2,2,14,12,2023
PKM-006,OBT-026,2024-01-01,75,138,8.0,terganggu,2,2,14,1,2024
PKM-006,OBT-026,2024-02-01,153,134,8.0,terganggu,2,2,14,2,2024
PKM-006,OBT-026,2024-03-01,180,139,8.0,terganggu,2,2,14,3,2024
PKM-006,OBT-026,2024-04-01,109,107,8.0,terganggu,2,2,14,4,2024
PKM-006,OBT-026,2024-05-01,172,121,8.0,terganggu,2,2,14,5,2024
PKM-006,OBT-026,2024-06-01,80,117,8.0,terganggu,2,2,14,6,2024
PKM-006,OBT-026,2024-07-01,173,125,8.0,terganggu,2,2,14,7,2024
PKM-006,OBT-026,2024-08-01,98,116,8.0,terganggu,2,2,14,8,2024
PKM-006,OBT-026,2024-09-01,104,120,8.0,terganggu,2,2,14,9,2024
PKM-006,OBT-026,2024-10-01,108,122,8.0,terganggu,2,2,14,10,2024
PKM-006,OBT-026,2024-11-01,133,222,8.0,terganggu,2,2,14,11,2024
PKM-006,OBT-026,2024-12-01,162,170,8.0,terganggu,2,2,14,12,2024
PKM-006,OBT-026,2025-01-01,182,150,8.0,terganggu,2,2,14,1,2025
PKM-006,OBT-026,2025-02-01,70,120,8.0,terganggu,2,2,14,2,2025
PKM-006,OBT-027,2023-03-01,76,124,8.0,terganggu,2,1,14,3,2023
PKM-006,OBT-027,2023-04-01,91,98,8.0,terganggu,2,1,14,4,2023
PKM-006,OBT-027,2023-05-01,97,110,8.0,terganggu,2,1,14,5,2023
PKM-006,OBT-027,2023-06-01,101,116,8.0,terganggu,2,1,14,6,2023
PKM-006,OBT-027,2023-07-01,164,110,8.0,terganggu,2,1,14,7,2023
PKM-006,OBT-027,2023-08-01,126,106,8.0,terganggu,2,1,14,8,2023
PKM-006,OBT-027,2023-09-01,149,118,8.0,terganggu,2,1,14,9,2023
PKM-006,OBT-027,2023-10-01,133,137,8.0,terganggu,2,1,14,10,2023
PKM-006,OBT-027,2023-11-01,151,198,8.0,terganggu,2,1,14,11,2023
PKM-006,OBT-027,2023-12-01,132,137,8.0,terganggu,2,1,14,12,2023
PKM-006,OBT-027,2024-01-01,151,135,8.0,terganggu,2,1,14,1,2024
PKM-006,OBT-027,2024-02-01,110,132,8.0,terganggu,2,1,14,2,2024
PKM-006,OBT-027,2024-03-01,96,120,8.0,terganggu,2,1,14,3,2024
PKM-006,OBT-027,2024-04-01,103,85,8.0,terganggu,2,1,14,4,2024
PKM-006,OBT-027,2024-05-01,58,95,8.0,terganggu,2,1,14,5,2024
PKM-006,OBT-027,2024-06-01,125,116,8.0,terganggu,2,1,14,6,2024
PKM-006,OBT-027,2024-07-01,84,111,8.0,terganggu,2,1,14,7,2024
PKM-006,OBT-027,2024-08-01,176,127,8.0,terganggu,2,1,14,8,2024
PKM-006,OBT-027,2024-09-01,170,124,8.0,terganggu,2,1,14,9,2024
PKM-006,OBT-027,2024-10-01,68,121,8.0,terganggu,2,1,14,10,2024
PKM-006,OBT-027,2024-11-01,78,223,8.0,terganggu,2,1,14,11,2024
PKM-006,OBT-027,2024-12-01,124,149,8.0,terganggu,2,1,14,12,2024
PKM-006,OBT-027,2025-01-01,187,140,8.0,terganggu,2,1,14,1,2025
PKM-006,OBT-027,2025-02-01,117,124,8.0,terganggu,2,1,14,2,2025
PKM-006,OBT-028,2023-03-01,87,121,8.0,terganggu,2,1,1,3,2023
PKM-006,OBT-028,2023-04-01,65,89,8.0,terganggu,2,1,1,4,2023
PKM-006,OBT-028,2023-05-01,55,84,8.0,terganggu,2,1,1,5,2023
PKM-006,OBT-028,2023-06-01,117,89,8.0,terganggu,2,1,1,6,2023
PKM-006,OBT-028,2023-07-01,123,97,8.0,terganggu,2,1,1,7,2023
PKM-006,OBT-028,2023-08-01,77,101,8.0,terganggu,2,1,1,8,2023
PKM-006,OBT-028,2023-09-01,128,103,8.0,terganggu,2,1,1,9,2023
PKM-006,OBT-028,2023-10-01,116,117,8.0,terganggu,2,1,1,10,2023
PKM-006,OBT-028,2023-11-01,98,200,8.0,terganggu,2,1,1,11,2023
PKM-006,OBT-028,2023-12-01,103,140,8.0,terganggu,2,1,1,12,2023
PKM-006,OBT-028,2024-01-01,102,115,8.0,terganggu,2,1,1,1,2024
PKM-006,OBT-028,2024-02-01,155,121,8.0,terganggu,2,1,1,2,2024
PKM-006,OBT-028,2024-03-01,144,115,8.0,terganggu,2,1,1,3,2024
PKM-006,OBT-028,2024-04-01,94,79,8.0,terganggu,2,1,1,4,2024
PKM-006,OBT-028,2024-05-01,123,84,8.0,terganggu,2,1,1,5,2024
PKM-006,OBT-028,2024-06-01,75,96,8.0,terganggu,2,1,1,6,2024
PKM-006,OBT-028,2024-07-01,152,107,8.0,terganggu,2,1,1,7,2024
PKM-006,OBT-028,2024-08-01,155,116,8.0,terganggu,2,1,1,8,2024
PKM-006,OBT-028,2024-09-01,110,109,8.0,terganggu,2,1,1,9,2024
PKM-006,OBT-028,2024-10-01,82,103,8.0,terganggu,2,1,1,10,2024
PKM-006,OBT-028,2024-11-01,140,226,8.0,terganggu,2,1,1,11,2024
PKM-006,OBT-028,2024-12-01,139,131,8.0,terganggu,2,1,1,12,2024
PKM-006,OBT-028,2025-01-01,117,110,8.0,terganggu,2,1,1,1,2025
PKM-006,OBT-028,2025-02-01,52,98,8.0,terganggu,2,1,1,2,2025
PKM-006,OBT-029,2023-03-01,158,110,8.0,terganggu,2,3,21,3,2023
PKM-006,OBT-029,2023-04-01,59,79,8.0,terganggu,2,3,21,4,2023
PKM-006,OBT-029,2023-05-01,105,81,8.0,terganggu,2,3,21,5,2023
PKM-006,OBT-029,2023-06-01,95,86,8.0,terganggu,2,3,21,6,2023
PKM-006,OBT-029,2023-07-01,60,90,8.0,terganggu,2,3,21,7,2023
PKM-006,OBT-029,2023-08-01,82,90,8.0,terganggu,2,3,21,8,2023
PKM-006,OBT-029,2023-09-01,125,93,8.0,terganggu,2,3,21,9,2023
PKM-006,OBT-029,2023-10-01,57,105,8.0,terganggu,2,3,21,10,2023
PKM-006,OBT-029,2023-11-01,109,199,8.0,terganggu,2,3,21,11,2023
PKM-006,OBT-029,2023-12-01,110,117,8.0,terganggu,2,3,21,12,2023
PKM-006,OBT-029,2024-01-01,145,119,8.0,terganggu,2,3,21,1,2024
PKM-006,OBT-029,2024-02-01,80,103,8.0,terganggu,2,3,21,2,2024
PKM-006,OBT-029,2024-03-01,114,112,8.0,terganggu,2,3,21,3,2024
PKM-006,OBT-029,2024-04-01,100,73,8.0,terganggu,2,3,21,4,2024
PKM-006,OBT-029,2024-05-01,67,88,8.0,terganggu,2,3,21,5,2024
PKM-006,OBT-029,2024-06-01,107,103,8.0,terganggu,2,3,21,6,2024
PKM-006,OBT-029,2024-07-01,116,94,8.0,terganggu,2,3,21,7,2024
PKM-006,OBT-029,2024-08-01,106,90,8.0,terganggu,2,3,21,8,2024
PKM-006,OBT-029,2024-09-01,138,103,8.0,terganggu,2,3,21,9,2024
PKM-006,OBT-029,2024-10-01,104,97,8.0,terganggu,2,3,21,10,2024
PKM-006,OBT-029,2024-11-01,115,189,8.0,terganggu,2,3,21,11,2024
PKM-006,OBT-029,2024-12-01,165,118,8.0,terganggu,2,3,21,12,2024
PKM-006,OBT-029,2025-01-01,100,109,8.0,terganggu,2,3,21,1,2025
PKM-006,OBT-029,2025-02-01,79,93,8.0,terganggu,2,3,21,2,2025
PKM-006,OBT-030,2023-03-01,140,102,8.0,terganggu,2,1,21,3,2023
PKM-006,OBT-030,2023-04-01,60,70,8.0,terganggu,2,1,21,4,2023
PKM-006,OBT-030,2023-05-01,53,76,8.0,terganggu,2,1,21,5,2023
PKM-006,OBT-030,2023-06-01,109,91,8.0,terganggu,2,1,21,6,2023
PKM-006,OBT-030,2023-07-01,66,91,8.0,terganggu,2,1,21,7,2023
PKM-006,OBT-030,2023-08-01,135,95,8.0,terganggu,2,1,21,8,2023
PKM-006,OBT-030,2023-09-01,129,89,8.0,terganggu,2,1,21,9,2023
PKM-006,OBT-030,2023-10-01,99,105,8.0,terganggu,2,1,21,10,2023
PKM-006,OBT-030,2023-11-01,71,183,8.0,terganggu,2,1,21,11,2023
PKM-006,OBT-030,2023-12-01,112,114,8.0,terganggu,2,1,21,12,2023
PKM-006,OBT-030,2024-01-01,101,86,8.0,terganggu,2,1,21,1,2024
PKM-006,OBT-030,2024-02-01,96,86,8.0,terganggu,2,1,21,2,2024
PKM-006,OBT-030,2024-03-01,82,90,8.0,terganggu,2,1,21,3,2024
PKM-006,OBT-030,2024-04-01,89,70,8.0,terganggu,2,1,21,4,2024
PKM-006,OBT-030,2024-05-01,105,78,8.0,terganggu,2,1,21,5,2024
PKM-006,OBT-030,2024-06-01,102,80,8.0,terganggu,2,1,21,6,2024
PKM-006,OBT-030,2024-07-01,49,84,8.0,terganggu,2,1,21,7,2024
PKM-006,OBT-030,2024-08-01,75,83,8.0,terganggu,2,1,21,8,2024
PKM-006,OBT-030,2024-09-01,92,77,8.0,terganggu,2,1,21,9,2024
PKM-006,OBT-030,2024-10-01,68,92,8.0,terganggu,2,1,21,10,2024
PKM-006,OBT-030,2024-11-01,60,179,8.0,terganggu,2,1,21,11,2024
PKM-006,OBT-030,2024-12-01,133,123,8.0,terganggu,2,1,21,12,2024
PKM-006,OBT-030,2025-01-01,133,94,8.0,terganggu,2,1,21,1,2025
PKM-006,OBT-030,2025-02-01,105,101,8.0,terganggu,2,1,21,2,2025
PKM-007,OBT-001,2023-03-01,1906,1415,4.0,normal,3,6,7,3,2023
PKM-007,OBT-001,2023-04-01,1319,1136,4.0,normal,3,6,7,4,2023
PKM-007,OBT-001,2023-05-01,2709,1353,4.0,normal,3,6,7,5,2023
PKM-007,OBT-001,2023-06-01,2616,1362,4.0,normal,3,6,7,6,2023
PKM-007,OBT-001,2023-07-01,2725,1563,4.0,normal,3,6,7,7,2023
PKM-007,OBT-001,2023-08-01,1746,1607,4.0,normal,3,6,7,8,2023
PKM-007,OBT-001,2023-09-01,2457,1408,4.0,normal,3,6,7,9,2023
PKM-007,OBT-001,2023-10-01,1844,1688,4.0,normal,3,6,7,10,2023
PKM-007,OBT-001,2023-11-01,3290,2754,4.0,normal,3,6,7,11,2023
PKM-007,OBT-001,2023-12-01,2501,1753,4.0,normal,3,6,7,12,2023
PKM-007,OBT-001,2024-01-01,2771,1848,4.0,normal,3,6,7,1,2024
PKM-007,OBT-001,2024-02-01,2610,1456,4.0,normal,3,6,7,2,2024
PKM-007,OBT-001,2024-03-01,3336,1681,4.0,normal,3,6,7,3,2024
PKM-007,OBT-001,2024-04-01,2027,1090,4.0,normal,3,6,7,4,2024
PKM-007,OBT-001,2024-05-01,2041,1525,4.0,normal,3,6,7,5,2024
PKM-007,OBT-001,2024-06-01,3775,1519,4.0,normal,3,6,7,6,2024
PKM-007,OBT-001,2024-07-01,1880,1335,4.0,normal,3,6,7,7,2024
PKM-007,OBT-001,2024-08-01,2771,1580,4.0,normal,3,6,7,8,2024
PKM-007,OBT-001,2024-09-01,3449,1699,4.0,normal,3,6,7,9,2024
PKM-007,OBT-001,2024-10-01,2351,1699,4.0,normal,3,6,7,10,2024
PKM-007,OBT-001,2024-11-01,3424,2917,4.0,normal,3,6,7,11,2024
PKM-007,OBT-001,2024-12-01,3086,2073,4.0,normal,3,6,7,12,2024
PKM-007,OBT-001,2025-01-01,1900,1497,4.0,normal,3,6,7,1,2025
PKM-007,OBT-001,2025-02-01,2180,1512,4.0,normal,3,6,7,2,2025
PKM-007,OBT-002,2023-03-01,1717,1532,4.0,normal,3,3,7,3,2023
PKM-007,OBT-002,2023-04-01,2118,1240,4.0,normal,3,3,7,4,2023
PKM-007,OBT-002,2023-05-01,2741,1382,4.0,normal,3,3,7,5,2023
PKM-007,OBT-002,2023-06-01,3467,1461,4.0,normal,3,3,7,6,2023
PKM-007,OBT-002,2023-07-01,2312,1388,4.0,normal,3,3,7,7,2023
PKM-007,OBT-002,2023-08-01,3310,1509,4.0,normal,3,3,7,8,2023
PKM-007,OBT-002,2023-09-01,3031,1640,4.0,normal,3,3,7,9,2023
PKM-007,OBT-002,2023-10-01,1594,1667,4.0,normal,3,3,7,10,2023
PKM-007,OBT-002,2023-11-01,1777,2631,4.0,normal,3,3,7,11,2023
PKM-007,OBT-002,2023-12-01,3422,1830,4.0,normal,3,3,7,12,2023
PKM-007,OBT-002,2024-01-01,3159,1516,4.0,normal,3,3,7,1,2024
PKM-007,OBT-002,2024-02-01,2949,1600,4.0,normal,3,3,7,2,2024
PKM-007,OBT-002,2024-03-01,3125,1717,4.0,normal,3,3,7,3,2024
PKM-007,OBT-002,2024-04-01,1809,1293,4.0,normal,3,3,7,4,2024
PKM-007,OBT-002,2024-05-01,2966,1484,4.0,normal,3,3,7,5,2024
PKM-007,OBT-002,2024-06-01,3386,1465,4.0,normal,3,3,7,6,2024
PKM-007,OBT-002,2024-07-01,1821,1336,4.0,normal,3,3,7,7,2024
PKM-007,OBT-002,2024-08-01,1895,1560,4.0,normal,3,3,7,8,2024
PKM-007,OBT-002,2024-09-01,3285,1431,4.0,normal,3,3,7,9,2024
PKM-007,OBT-002,2024-10-01,1597,1598,4.0,normal,3,3,7,10,2024
PKM-007,OBT-002,2024-11-01,1877,2561,4.0,normal,3,3,7,11,2024
PKM-007,OBT-002,2024-12-01,2559,2165,4.0,normal,3,3,7,12,2024
PKM-007,OBT-002,2025-01-01,2376,1569,4.0,normal,3,3,7,1,2025
PKM-007,OBT-002,2025-02-01,2254,1487,4.0,normal,3,3,7,2,2025
PKM-007,OBT-003,2023-03-01,2661,1501,4.0,normal,3,4,3,3,2023
PKM-007,OBT-003,2023-04-01,2339,1195,4.0,normal,3,4,3,4,2023
PKM-007,OBT-003,2023-05-01,1731,1143,4.0,normal,3,4,3,5,2023
PKM-007,OBT-003,2023-06-01,2281,1272,4.0,normal,3,4,3,6,2023
PKM-007,OBT-003,2023-07-01,2458,1240,4.0,normal,3,4,3,7,2023
PKM-007,OBT-003,2023-08-01,2023,1264,4.0,normal,3,4,3,8,2023
PKM-007,OBT-003,2023-09-01,1881,1218,4.0,normal,3,4,3,9,2023
PKM-007,OBT-003,2023-10-01,1389,1325,4.0,normal,3,4,3,10,2023
PKM-007,OBT-003,2023-11-01,1965,2667,4.0,normal,3,4,3,11,2023
PKM-007,OBT-003,2023-12-01,2883,1633,4.0,normal,3,4,3,12,2023
PKM-007,OBT-003,2024-01-01,3852,1551,4.0,normal,3,4,3,1,2024
PKM-007,OBT-003,2024-02-01,2282,1258,4.0,normal,3,4,3,2,2024
PKM-007,OBT-003,2024-03-01,2263,1583,4.0,normal,3,4,3,3,2024
PKM-007,OBT-003,2024-04-01,1375,981,4.0,normal,3,4,3,4,2024
PKM-007,OBT-003,2024-05-01,2612,1355,4.0,normal,3,4,3,5,2024
PKM-007,OBT-003,2024-06-01,1734,1373,4.0,normal,3,4,3,6,2024
PKM-007,OBT-003,2024-07-01,1628,1138,4.0,normal,3,4,3,7,2024
PKM-007,OBT-003,2024-08-01,1490,1217,4.0,normal,3,4,3,8,2024
PKM-007,OBT-003,2024-09-01,2026,1495,4.0,normal,3,4,3,9,2024
PKM-007,OBT-003,2024-10-01,1759,1529,4.0,normal,3,4,3,10,2024
PKM-007,OBT-003,2024-11-01,1475,2433,4.0,normal,3,4,3,11,2024
PKM-007,OBT-003,2024-12-01,3049,1636,4.0,normal,3,4,3,12,2024
PKM-007,OBT-003,2025-01-01,2381,1508,4.0,normal,3,4,3,1,2025
PKM-007,OBT-003,2025-02-01,2347,1545,4.0,normal,3,4,3,2,2025
PKM-007,OBT-004,2023-03-01,2089,1374,4.0,normal,3,2,30,3,2023
PKM-007,OBT-004,2023-04-01,1094,979,4.0,normal,3,2,30,4,2023
PKM-007,OBT-004,2023-05-01,1397,1006,4.0,normal,3,2,30,5,2023
PKM-007,OBT-004,2023-06-01,2060,1269,4.0,normal,3,2,30,6,2023
PKM-007,OBT-004,2023-07-01,3088,1299,4.0,normal,3,2,30,7,2023
PKM-007,OBT-004,2023-08-01,1548,1192,4.0,normal,3,2,30,8,2023
PKM-007,OBT-004,2023-09-01,2944,1250,4.0,normal,3,2,30,9,2023
PKM-007,OBT-004,2023-10-01,1425,1358,4.0,normal,3,2,30,10,2023
PKM-007,OBT-004,2023-11-01,1765,2031,4.0,normal,3,2,30,11,2023
PKM-007,OBT-004,2023-12-01,3312,1727,4.0,normal,3,2,30,12,2023
PKM-007,OBT-004,2024-01-01,2550,1397,4.0,normal,3,2,30,1,2024
PKM-007,OBT-004,2024-02-01,2372,1404,4.0,normal,3,2,30,2,2024
PKM-007,OBT-004,2024-03-01,2190,1198,4.0,normal,3,2,30,3,2024
PKM-007,OBT-004,2024-04-01,1552,977,4.0,normal,3,2,30,4,2024
PKM-007,OBT-004,2024-05-01,1831,1200,4.0,normal,3,2,30,5,2024
PKM-007,OBT-004,2024-06-01,2900,1306,4.0,normal,3,2,30,6,2024
PKM-007,OBT-004,2024-07-01,1611,1154,4.0,normal,3,2,30,7,2024
PKM-007,OBT-004,2024-08-01,1580,1296,4.0,normal,3,2,30,8,2024
PKM-007,OBT-004,2024-09-01,1968,1098,4.0,normal,3,2,30,9,2024
PKM-007,OBT-004,2024-10-01,1908,1201,4.0,normal,3,2,30,10,2024
PKM-007,OBT-004,2024-11-01,2336,2159,4.0,normal,3,2,30,11,2024
PKM-007,OBT-004,2024-12-01,2248,1780,4.0,normal,3,2,30,12,2024
PKM-007,OBT-004,2025-01-01,2520,1241,4.0,normal,3,2,30,1,2025
PKM-007,OBT-004,2025-02-01,1866,1348,4.0,normal,3,2,30,2,2025
PKM-007,OBT-005,2023-03-01,1605,892,4.0,normal,3,1,30,3,2023
PKM-007,OBT-005,2023-04-01,948,657,4.0,normal,3,1,30,4,2023
PKM-007,OBT-005,2023-05-01,899,698,4.0,normal,3,1,30,5,2023
PKM-007,OBT-005,2023-06-01,854,762,4.0,normal,3,1,30,6,2023
PKM-007,OBT-005,2023-07-01,1343,838,4.0,normal,3,1,30,7,2023
PKM-007,OBT-005,2023-08-01,1775,876,4.0,normal,3,1,30,8,2023
PKM-007,OBT-005,2023-09-01,1625,737,4.0,normal,3,1,30,9,2023
PKM-007,OBT-005,2023-10-01,969,996,4.0,normal,3,1,30,10,2023
PKM-007,OBT-005,2023-11-01,4044,4221,4.0,normal,3,1,30,11,2023
PKM-007,OBT-005,2023-12-01,1904,1035,4.0,normal,3,1,30,12,2023
PKM-007,OBT-005,2024-01-01,1997,899,4.0,normal,3,1,30,1,2024
PKM-007,OBT-005,2024-02-01,1313,783,4.0,normal,3,1,30,2,2024
PKM-007,OBT-005,2024-03-01,2131,887,4.0,normal,3,1,30,3,2024
PKM-007,OBT-005,2024-04-01,894,651,4.0,normal,3,1,30,4,2024
PKM-007,OBT-005,2024-05-01,1008,756,4.0,normal,3,1,30,5,2024
PKM-007,OBT-005,2024-06-01,973,697,4.0,normal,3,1,30,6,2024
PKM-007,OBT-005,2024-07-01,1621,881,4.0,normal,3,1,30,7,2024
PKM-007,OBT-005,2024-08-01,1180,752,4.0,normal,3,1,30,8,2024
PKM-007,OBT-005,2024-09-01,1769,840,4.0,normal,3,1,30,9,2024
PKM-007,OBT-005,2024-10-01,1394,946,4.0,normal,3,1,30,10,2024
PKM-007,OBT-005,2024-11-01,4077,5056,4.0,normal,3,1,30,11,2024
PKM-007,OBT-005,2024-12-01,1547,1072,4.0,normal,3,1,30,12,2024
PKM-007,OBT-005,2025-01-01,1086,916,4.0,normal,3,1,30,1,2025
PKM-007,OBT-005,2025-02-01,1852,870,4.0,normal,3,1,30,2,2025
PKM-007,OBT-006,2023-03-01,1245,792,4.0,normal,3,1,30,3,2023
PKM-007,OBT-006,2023-04-01,918,571,4.0,normal,3,1,30,4,2023
PKM-007,OBT-006,2023-05-01,920,649,4.0,normal,3,1,30,5,2023
PKM-007,OBT-006,2023-06-01,994,762,4.0,normal,3,1,30,6,2023
PKM-007,OBT-006,2023-07-01,1384,688,4.0,normal,3,1,30,7,2023
PKM-007,OBT-006,2023-08-01,1483,765,4.0,normal,3,1,30,8,2023
PKM-007,OBT-006,2023-09-01,1205,704,4.0,normal,3,1,30,9,2023
PKM-007,OBT-006,2023-10-01,844,708,4.0,normal,3,1,30,10,2023
PKM-007,OBT-006,2023-11-01,1823,2202,4.0,normal,3,1,30,11,2023
PKM-007,OBT-006,2023-12-01,1421,871,4.0,normal,3,1,30,12,2023
PKM-007,OBT-006,2024-01-01,1413,871,4.0,normal,3,1,30,1,2024
PKM-007,OBT-006,2024-02-01,1023,785,4.0,normal,3,1,30,2,2024
PKM-007,OBT-006,2024-03-01,1647,674,4.0,normal,3,1,30,3,2024
PKM-007,OBT-006,2024-04-01,773,550,4.0,normal,3,1,30,4,2024
PKM-007,OBT-006,2024-05-01,934,628,4.0,normal,3,1,30,5,2024
PKM-007,OBT-006,2024-06-01,1063,706,4.0,normal,3,1,30,6,2024
PKM-007,OBT-006,2024-07-01,1368,738,4.0,normal,3,1,30,7,2024
PKM-007,OBT-006,2024-08-01,856,679,4.0,normal,3,1,30,8,2024
PKM-007,OBT-006,2024-09-01,1415,715,4.0,normal,3,1,30,9,2024
PKM-007,OBT-006,2024-10-01,1313,884,4.0,normal,3,1,30,10,2024
PKM-007,OBT-006,2024-11-01,1420,1951,4.0,normal,3,1,30,11,2024
PKM-007,OBT-006,2024-12-01,1434,924,4.0,normal,3,1,30,12,2024
PKM-007,OBT-006,2025-01-01,1172,815,4.0,normal,3,1,30,1,2025
PKM-007,OBT-006,2025-02-01,838,699,4.0,normal,3,1,30,2,2025
PKM-007,OBT-007,2023-03-01,1149,635,4.0,normal,3,2,2,3,2023
PKM-007,OBT-007,2023-04-01,829,477,4.0,normal,3,2,2,4,2023
PKM-007,OBT-007,2023-05-01,717,518,4.0,normal,3,2,2,5,2023
PKM-007,OBT-007,2023-06-01,988,637,4.0,normal,3,2,2,6,2023
PKM-007,OBT-007,2023-07-01,934,579,4.0,normal,3,2,2,7,2023
PKM-007,OBT-007,2023-08-01,1075,705,4.0,normal,3,2,2,8,2023
PKM-007,OBT-007,2023-09-01,715,587,4.0,normal,3,2,2,9,2023
PKM-007,OBT-007,2023-10-01,1018,649,4.0,normal,3,2,2,10,2023
PKM-007,OBT-007,2023-11-01,3701,3077,4.0,normal,3,2,2,11,2023
PKM-007,OBT-007,2023-12-01,1741,891,4.0,normal,3,2,2,12,2023
PKM-007,OBT-007,2024-01-01,1613,768,4.0,normal,3,2,2,1,2024
PKM-007,OBT-007,2024-02-01,1217,727,4.0,normal,3,2,2,2,2024
PKM-007,OBT-007,2024-03-01,863,640,4.0,normal,3,2,2,3,2024
PKM-007,OBT-007,2024-04-01,857,571,4.0,normal,3,2,2,4,2024
PKM-007,OBT-007,2024-05-01,1162,566,4.0,normal,3,2,2,5,2024
PKM-007,OBT-007,2024-06-01,1320,655,4.0,normal,3,2,2,6,2024
PKM-007,OBT-007,2024-07-01,1305,596,4.0,normal,3,2,2,7,2024
PKM-007,OBT-007,2024-08-01,1093,686,4.0,normal,3,2,2,8,2024
